claim_id,policy_id,date_of_loss,date_reported,cause_of_loss,claim_status,is_catastrophe_flag,storm_id,reported_severity,settlement_date
CLM-000272,GC-001524,2023-12-26,2023-12-29,Vandalism,Closed,N,,882.97,2024-01-26
CLM-000273,GC-004202,2023-12-26,2023-12-27,Liability,Closed,N,,1511.51,2024-03-09
CLM-000274,GC-002137,2023-12-31,2024-01-02,Other Weather,Closed,N,,40765.65,2024-02-14
CLM-000275,GC-000045,2024-01-01,2024-01-03,Liability,Closed,N,,19649.05,2024-02-07
CLM-000276,GC-002836,2024-01-02,2024-01-12,Vandalism,Closed,N,,2564.81,2024-01-30
CLM-000277,GC-001957,2024-01-03,2024-01-06,Fire,Closed,N,,44513.51,2024-02-02
CLM-000278,GC-002280,2024-01-04,2024-01-08,Liability,Closed,N,,3811.64,2024-01-25
CLM-000279,GC-003216,2024-01-05,2024-01-14,Other Weather,Closed,N,,8218.77,2024-02-11
CLM-000280,GC-004937,2024-01-06,2024-01-07,Fire,Closed,N,,20577.4,2024-01-26
CLM-000281,GC-000362,2024-01-08,2024-01-12,Fire,Closed,N,,22236.82,2024-01-24
CLM-000282,GC-001578,2024-01-09,2024-01-15,Water Damage (Non-Storm),Closed,N,,18654.76,2024-02-08
CLM-000283,GC-001972,2024-01-10,2024-01-13,Fire,Closed,N,,21242.72,2024-01-14
CLM-000284,GC-002772,2024-01-11,2024-01-12,Water Damage (Non-Storm),Closed,N,,8711.2,2024-01-13
CLM-000285,GC-003035,2024-01-13,2024-01-17,Theft,Closed,N,,6808.79,2024-02-03
CLM-000286,GC-000757,2024-01-13,2024-01-20,Other Weather,Closed,N,,21556.46,2024-02-04
CLM-000287,GC-002418,2024-01-14,2024-01-17,Fire,Closed,N,,19930.55,2024-03-11
CLM-000288,GC-003848,2024-01-16,2024-01-17,Water Damage (Non-Storm),Open,N,,2727.99,
CLM-000289,GC-002923,2024-01-18,2024-01-21,Theft,Closed,N,,2054.7,2024-03-07
CLM-000290,GC-003215,2024-01-18,2024-01-19,Other Weather,Closed,N,,12433.34,2024-02-04
CLM-000291,GC-001385,2024-01-19,2024-01-27,Theft,Closed,N,,2249.45,2024-03-19
CLM-000292,GC-003120,2024-01-28,2024-02-09,Water Damage (Non-Storm),Closed,N,,5161.36,2024-03-18
CLM-000293,GC-004114,2024-02-02,2024-02-05,Other Weather,Closed,N,,9181.85,2024-04-09
CLM-000294,GC-003270,2024-02-05,2024-02-10,Liability,Closed,N,,800.31,2024-02-11
CLM-000295,GC-004248,2024-02-05,2024-02-06,Vandalism,Closed,N,,6890.22,2024-03-23
CLM-000296,GC-002844,2024-02-05,2024-02-07,Water Damage (Non-Storm),Closed,N,,16779.9,2024-03-17
CLM-000297,GC-000104,2024-02-10,2024-02-12,Other Weather,Open,N,,42420.18,
CLM-000298,GC-002253,2024-02-14,2024-02-14,Fire,Closed,N,,5847.22,2024-04-13
CLM-000299,GC-000307,2024-02-16,2024-02-19,Other Weather,Closed,N,,5700.14,2024-03-14
CLM-000300,GC-001593,2024-02-18,2024-02-22,Theft,Closed,N,,5095.76,2024-03-10
CLM-000301,GC-003457,2024-02-21,2024-02-22,Liability,Closed,N,,16100.86,2024-04-17
CLM-000302,GC-000292,2024-02-21,2024-02-28,Theft,Closed,N,,1341.42,2024-03-05
CLM-000303,GC-004851,2024-02-25,2024-02-27,Water Damage (Non-Storm),Closed,N,,2719.29,2024-03-06
CLM-000304,GC-002567,2024-02-27,2024-02-27,Vandalism,Closed,N,,15749.11,2024-04-05
CLM-000305,GC-000979,2024-03-02,2024-03-08,Liability,Closed,N,,5429.64,2024-04-02
CLM-000306,GC-003742,2024-03-03,2024-03-13,Liability,Closed,N,,17635.98,2024-03-19
CLM-000307,GC-002544,2024-03-06,2024-03-08,Water Damage (Non-Storm),Closed,N,,32052.26,2024-03-27
CLM-000308,GC-002572,2024-03-09,2024-03-16,Vandalism,Closed,N,,5284.58,2024-05-31
CLM-000309,GC-004742,2024-03-10,2024-03-16,Liability,Closed,N,,1529.34,2024-03-26
CLM-000310,GC-000074,2024-03-11,2024-03-18,Water Damage (Non-Storm),Closed,N,,10110.84,2024-04-03
CLM-000311,GC-003500,2024-03-11,2024-03-15,Liability,Closed,N,,2280.89,2024-03-25
CLM-000312,GC-000552,2024-03-11,2024-03-12,Fire,Open,N,,3644.96,
CLM-000313,GC-001639,2024-03-12,2024-03-17,Fire,Closed,N,,15327.07,2024-04-24
CLM-000314,GC-001960,2024-03-13,2024-03-18,Theft,Closed,N,,7714.73,2024-04-01
CLM-000315,GC-003718,2024-03-15,2024-03-17,Water Damage (Non-Storm),Closed,N,,2169.56,2024-03-30
CLM-000316,GC-001381,2024-03-20,2024-03-25,Liability,Closed,N,,6144.19,2024-04-12
CLM-000317,GC-000582,2024-03-22,2024-03-23,Vandalism,Closed,N,,1372.26,2024-03-29
CLM-000318,GC-004898,2024-03-23,2024-03-29,Fire,Closed,N,,9641.78,2024-04-26
CLM-000319,GC-003433,2024-03-26,2024-03-29,Liability,Closed,N,,20052.93,2024-05-26
CLM-000320,GC-000372,2024-03-27,2024-03-31,Vandalism,Closed,N,,26395.22,2024-04-20
CLM-000321,GC-000056,2024-03-28,2024-04-09,Water Damage (Non-Storm),Closed,N,,83995.45,2024-04-07
CLM-000322,GC-003847,2024-03-30,2024-04-05,Vandalism,Closed,N,,22666.0,2024-05-16
CLM-000323,GC-000983,2024-04-03,2024-04-04,Other Weather,Closed,N,,1255.01,2024-05-06
CLM-000324,GC-001778,2024-04-03,2024-04-08,Liability,Closed,N,,3346.94,2024-05-18
CLM-000325,GC-003718,2024-04-04,2024-04-12,Water Damage (Non-Storm),Open,N,,11392.12,
CLM-000326,GC-000320,2024-04-05,2024-04-13,Falling Tree (Non-Storm),Closed,N,,7366.61,2024-05-24
CLM-000327,GC-001004,2024-04-08,2024-04-11,Other Weather,Closed,N,,5449.75,2024-05-24
CLM-000328,GC-002079,2024-04-11,2024-04-23,Liability,Closed,N,,17183.57,2024-04-25
CLM-000329,GC-003978,2024-04-18,2024-04-18,Water Damage (Non-Storm),Open,N,,3269.34,
CLM-000330,GC-004818,2024-04-18,2024-04-20,Sinkhole,Closed,N,,8113.21,2024-04-23
CLM-000331,GC-001196,2024-04-20,2024-04-22,Fire,Closed,N,,4947.11,2024-05-23
CLM-000332,GC-003116,2024-04-21,2024-05-03,Liability,Closed,N,,143.66,2024-05-14
CLM-000333,GC-000828,2024-04-21,2024-04-23,Liability,Closed,N,,2973.57,2024-05-31
CLM-000334,GC-001799,2024-04-22,2024-04-22,Fire,Closed,N,,2852.48,2024-06-06
CLM-000335,GC-001992,2024-04-23,2024-04-27,Water Damage (Non-Storm),Closed,N,,21456.47,2024-05-13
CLM-000336,GC-001468,2024-04-30,2024-05-03,Vandalism,Closed,N,,4330.49,2024-05-06
CLM-000337,GC-004809,2024-04-30,2024-05-05,Water Damage (Non-Storm),Closed,N,,2012.11,2024-05-19
CLM-000338,GC-003446,2024-05-01,2024-05-01,Theft,Closed,N,,55933.63,2024-05-27
CLM-000339,GC-001908,2024-05-01,2024-05-02,Theft,Open,N,,844.97,
CLM-000340,GC-004185,2024-05-04,2024-05-08,Water Damage (Non-Storm),Closed,N,,3901.83,2024-05-13
CLM-000341,GC-001453,2024-05-05,2024-05-08,Other Weather,Closed,N,,5971.86,2024-07-25
CLM-000342,GC-000102,2024-05-05,2024-05-14,Other Weather,Closed,N,,9527.71,2024-08-03
CLM-000343,GC-002252,2024-05-05,2024-05-06,Fire,Closed,N,,9541.53,2024-07-23
CLM-000344,GC-002628,2024-05-07,2024-05-13,Liability,Open,N,,8807.44,
CLM-000345,GC-002648,2024-05-09,2024-05-12,Fire,Closed,N,,206.17,2024-05-27
CLM-000346,GC-000310,2024-05-11,2024-05-17,Liability,Closed,N,,9172.08,2024-05-21
CLM-000347,GC-001914,2024-05-12,2024-05-15,Other Weather,Closed,N,,5381.77,2024-06-29
CLM-000348,GC-004429,2024-05-13,2024-05-17,Fire,Closed,N,,12605.92,2024-05-21
CLM-000349,GC-003961,2024-05-13,2024-05-20,Fire,Closed,N,,914.05,2024-06-10
CLM-000350,GC-001779,2024-05-17,2024-06-03,Fire,Closed,N,,3794.66,2024-06-12
CLM-000351,GC-000765,2024-05-21,2024-05-21,Fire,Closed,N,,849.39,2024-08-05
CLM-000352,GC-001552,2024-05-24,2024-05-29,Liability,Closed,N,,1833.96,2024-06-02
CLM-000353,GC-000425,2024-05-25,2024-05-27,Other Weather,Closed,N,,1525.35,2024-06-13
CLM-000354,GC-000800,2024-05-25,2024-06-02,Other Weather,Closed,N,,4221.54,2024-07-19
CLM-000355,GC-001829,2024-05-26,2024-05-26,Liability,Closed,N,,3985.47,2024-06-11
CLM-000356,GC-000319,2024-06-01,2024-06-01,Liability,Closed,N,,7473.16,2024-06-21
CLM-000357,GC-002450,2024-06-02,2024-06-07,Liability,Closed,N,,1188.11,2024-08-09
CLM-000358,GC-003105,2024-06-02,2024-06-06,Liability,Closed,N,,23086.7,2024-06-06
CLM-000359,GC-003928,2024-06-04,2024-06-19,Liability,Open,N,,1211.43,
CLM-000360,GC-004932,2024-06-05,2024-06-07,Theft,Closed,N,,19181.45,2024-07-05
CLM-000361,GC-000620,2024-06-05,2024-06-09,Fire,Closed,N,,1824.59,2024-06-22
CLM-000362,GC-003794,2024-06-08,2024-06-11,Theft,Closed,N,,3771.08,2024-07-03
CLM-000363,GC-000358,2024-06-09,2024-06-11,Vandalism,Closed,N,,1108.4,2024-06-18
CLM-000364,GC-002853,2024-06-09,2024-06-13,Theft,Closed,N,,4368.55,2024-06-23
CLM-000365,GC-000221,2024-06-10,2024-06-10,Fire,Closed,N,,2791.9,2024-06-24
CLM-000366,GC-003731,2024-06-11,2024-06-23,Liability,Closed,N,,118044.4,2024-06-21
CLM-000367,GC-000882,2024-06-12,2024-06-16,Liability,Closed,N,,1980.6,2024-06-15
CLM-000368,GC-004792,2024-06-12,2024-06-20,Other Weather,Closed,N,,2455.46,2024-06-26
CLM-000369,GC-004727,2024-06-16,2024-06-17,Other Weather,Open,N,,13643.83,
CLM-000370,GC-002925,2024-06-19,2024-06-21,Theft,Closed,N,,10620.31,2024-07-23
CLM-000371,GC-001083,2024-06-29,2024-07-02,Water Damage (Non-Storm),Closed,N,,2406.54,2024-07-08
CLM-000372,GC-001092,2024-07-02,2024-07-09,Other Weather,Closed,N,,2292.0,2024-08-02
CLM-000373,GC-004119,2024-07-02,2024-07-05,Fire,Closed,N,,10784.52,2024-08-19
CLM-000374,GC-002834,2024-07-03,2024-07-09,Theft,Closed,N,,708.93,2024-07-30
CLM-000375,GC-003027,2024-07-06,2024-07-16,Vandalism,Closed,N,,1235.85,2024-07-30
CLM-000376,GC-000338,2024-07-09,2024-07-21,Vandalism,Closed,N,,28216.24,2024-08-09
CLM-000377,GC-002198,2024-07-12,2024-07-24,Liability,Open,N,,2645.26,
CLM-000378,GC-002919,2024-07-14,2024-07-15,Vandalism,Closed,N,,37946.4,2024-07-21
CLM-000379,GC-001105,2024-07-15,2024-07-17,Water Damage (Non-Storm),Closed,N,,4830.14,2024-08-12
CLM-000380,GC-002752,2024-07-17,2024-07-20,Fire,Closed,N,,1886.23,2024-08-13
CLM-000381,GC-003970,2024-07-18,2024-07-22,Fire,Closed,N,,3741.12,2024-08-25
CLM-000382,GC-003307,2024-07-21,2024-07-24,Theft,Closed,N,,9056.25,2024-08-18
CLM-000383,GC-001840,2024-07-22,2024-07-23,Other Weather,Closed,N,,1356.26,2024-07-29
CLM-000384,GC-001278,2024-07-26,2024-08-05,Water Damage (Non-Storm),Closed,N,,251158.8,2024-07-28
CLM-000385,GC-004139,2024-07-26,2024-08-04,Other Weather,Closed,N,,5021.02,2024-07-29
CLM-000386,GC-000806,2024-07-27,2024-07-30,Theft,Closed,N,,2380.77,2024-09-25
CLM-000387,GC-003679,2024-07-28,2024-07-29,Fire,Closed,N,,52809.18,2024-08-23
CLM-000388,GC-000967,2024-07-28,2024-07-29,Fire,Closed,N,,75628.28,2024-08-26
CLM-000389,GC-001066,2024-07-29,2024-07-31,Theft,Closed,N,,6801.52,2024-08-31
CLM-000390,GC-004121,2024-07-29,2024-08-04,Liability,Open,N,,2942.53,
CLM-000391,GC-002325,2024-07-30,2024-08-18,Water Damage (Non-Storm),Closed,N,,2368.41,2024-08-11
CLM-000392,GC-000169,2024-08-01,2024-08-03,Liability,Closed,N,,10865.31,2024-08-07
CLM-000393,GC-001639,2024-08-01,2024-08-03,Other Weather,Closed,N,,6525.37,2024-08-16
CLM-000394,GC-003333,2024-08-02,2024-08-08,Vandalism,Closed,N,,15678.19,2024-08-30
CLM-000395,GC-000456,2024-08-06,2024-08-14,Theft,Closed,N,,145041.37,2024-09-26
CLM-000396,GC-001459,2024-08-08,2024-08-08,Theft,Closed,N,,6789.26,2024-08-16
CLM-000397,GC-004726,2024-08-12,2024-08-21,Theft,Closed,N,,15243.29,2024-09-12
CLM-000398,GC-004821,2024-08-12,2024-08-25,Water Damage (Non-Storm),Closed,N,,22716.03,2024-09-13
CLM-000399,GC-003808,2024-08-14,2024-08-19,Other Weather,Closed,N,,6093.51,2024-09-11
CLM-000400,GC-000839,2024-08-16,2024-08-25,Lightning Strike,Closed,N,,3511.3,2024-10-11
CLM-000401,GC-003385,2024-08-17,2024-08-17,Theft,Closed,N,,4496.3,2024-08-22
CLM-000402,GC-004718,2024-08-18,2024-08-18,Other Weather,Closed,N,,8063.22,2024-10-22
CLM-000403,GC-000583,2024-08-18,2024-08-26,Liability,Closed,N,,27829.56,2024-08-30
CLM-000404,GC-002283,2024-08-18,2024-08-23,Water Damage (Non-Storm),Closed,N,,6832.63,2024-09-05
CLM-000405,GC-003326,2024-08-21,2024-08-25,Liability,Closed,N,,24992.15,2024-10-12
CLM-000406,GC-000088,2024-08-21,2024-09-03,Sinkhole,Closed,N,,1879.19,2024-09-08
CLM-000407,GC-001295,2024-08-24,2024-09-01,Liability,Closed,N,,6071.29,2024-09-07
CLM-000408,GC-004930,2024-08-24,2024-08-30,Water Damage (Non-Storm),Closed,N,,4527.25,2024-09-13
CLM-000409,GC-003976,2024-08-24,2024-08-27,Fire,Closed,N,,430.4,2024-12-02
CLM-000410,GC-002532,2024-08-24,2024-08-28,Other Weather,Closed,N,,2318.32,2024-10-12
CLM-000411,GC-000765,2024-08-25,2024-08-30,Theft,Closed,N,,4796.75,2024-09-15
CLM-000412,GC-001799,2024-08-25,2024-08-27,Fire,Closed,N,,841.27,2024-09-21
CLM-000413,GC-004994,2024-08-28,2024-08-30,Liability,Open,N,,3338.21,
CLM-000414,GC-004077,2024-09-01,2024-09-04,Other Weather,Closed,N,,2910.51,2024-11-24
CLM-000415,GC-004552,2024-09-02,2024-09-05,Liability,Closed,N,,5459.24,2024-10-09
CLM-000416,GC-002685,2024-09-04,2024-09-04,Vandalism,Closed,N,,5098.14,2024-09-18
CLM-000417,GC-002244,2024-09-05,2024-09-07,Other Weather,Closed,N,,9850.61,2024-10-11
CLM-000418,GC-002399,2024-09-08,2024-09-14,Liability,Closed,N,,18874.79,2025-01-07
CLM-000419,GC-002953,2024-09-11,2024-09-15,Other Weather,Closed,N,,36158.98,2024-09-26
CLM-000420,GC-001465,2024-09-12,2024-09-19,Other Weather,Closed,N,,1475.1,2024-10-23
CLM-000421,GC-000372,2024-09-13,2024-09-18,Theft,Closed,N,,28545.8,2024-10-09
CLM-000422,GC-003487,2024-09-13,2024-09-13,Fire,Closed,N,,2750.54,2024-10-31
CLM-000423,GC-000864,2024-09-16,2024-09-18,Liability,Closed,N,,9282.73,2024-11-08
CLM-000424,GC-003196,2024-09-17,2024-09-22,Other Weather,Closed,N,,11177.23,2024-10-09
CLM-000425,GC-000385,2024-09-19,2024-10-02,Vandalism,Closed,N,,25397.79,2024-10-11
CLM-000426,GC-002318,2024-09-25,2024-09-29,Vandalism,Closed,N,,12222.81,2024-10-07
CLM-000427,GC-002028,2024-09-27,2024-09-29,Vandalism,Closed,N,,1458.25,2024-10-08
CLM-000428,GC-003469,2024-09-28,2024-10-07,Vandalism,Closed,N,,3149.51,2024-11-09
CLM-000429,GC-004557,2024-09-29,2024-10-06,Water Damage (Non-Storm),Closed,N,,14223.52,2024-11-07
CLM-000430,GC-000275,2024-09-29,2024-10-03,Other Weather,Closed,N,,5405.98,2024-10-29
CLM-000431,GC-003814,2024-10-03,2024-10-20,Vandalism,Closed,N,,10079.87,2024-11-14
CLM-000432,GC-003998,2024-10-03,2024-10-05,Water Damage (Non-Storm),Closed,N,,1611.43,2024-10-28
CLM-000433,GC-001013,2024-10-04,2024-10-11,Water Damage (Non-Storm),Closed,N,,9846.26,2024-10-22
CLM-000434,GC-002889,2024-10-05,2024-10-06,Liability,Open,N,,2991.69,
CLM-000435,GC-003801,2024-10-07,2024-10-11,Falling Tree (Non-Storm),Closed,N,,1597.89,2024-11-08
CLM-000436,GC-002141,2024-10-09,2024-10-16,Theft,Closed,N,,11819.84,2024-11-10
CLM-000437,GC-004270,2024-10-13,2024-10-17,Liability,Closed,N,,6578.46,2024-11-03
CLM-000438,GC-003011,2024-10-15,2024-10-23,Water Damage (Non-Storm),Closed,N,,17068.05,2024-10-29
CLM-000439,GC-002216,2024-10-16,2024-10-21,Theft,Closed,N,,2892.98,2024-10-26
CLM-000440,GC-000668,2024-10-18,2024-10-27,Fire,Closed,N,,3508.02,2024-11-13
CLM-000441,GC-000002,2024-10-23,2024-10-29,Fire,Closed,N,,5741.95,2024-11-02
CLM-000442,GC-000100,2024-10-27,2024-11-03,Theft,Closed,N,,2014.53,2025-01-26
CLM-000443,GC-000569,2024-10-28,2024-11-01,Water Damage (Non-Storm),Closed,N,,13120.04,2024-11-14
CLM-000444,GC-003519,2024-10-30,2024-11-01,Other Weather,Closed,N,,9069.29,2024-12-02
CLM-000445,GC-000068,2024-10-31,2024-11-01,Water Damage (Non-Storm),Closed,N,,3428.68,2024-11-07
CLM-000446,GC-000001,2024-11-03,2024-11-06,Other Weather,Closed,N,,9487.76,2024-12-23
CLM-000447,GC-001149,2024-11-03,2024-11-06,Theft,Closed,N,,2079.07,2024-11-20
CLM-000448,GC-001541,2024-11-03,2024-11-06,Fire,Closed,N,,5209.72,2024-11-10
CLM-000449,GC-001555,2024-11-04,2024-11-04,Vandalism,Closed,N,,4098.05,2024-12-01
CLM-000450,GC-003011,2024-11-05,2024-11-05,Liability,Closed,N,,2841.56,2024-12-14
CLM-000451,GC-004837,2024-11-06,2024-11-08,Other Weather,Closed,N,,21275.47,2025-02-02
CLM-000452,GC-004028,2024-11-07,2024-11-16,Other Weather,Closed,N,,4517.94,2024-11-20
CLM-000453,GC-000918,2024-11-09,2024-11-20,Liability,Closed,N,,6824.53,2024-12-21
CLM-000454,GC-000393,2024-11-10,2024-11-11,Theft,Closed,N,,113144.86,2024-11-23
CLM-000455,GC-003506,2024-11-11,2024-11-15,Liability,Closed,N,,9047.74,2024-11-23
CLM-000456,GC-000343,2024-11-11,2024-11-17,Theft,Closed,N,,4273.97,2024-11-20
CLM-000457,GC-000934,2024-11-18,2024-11-25,Theft,Closed,N,,1320.58,2024-11-28
CLM-000458,GC-002564,2024-11-18,2024-11-20,Fire,Closed,N,,8598.64,2024-12-12
CLM-000459,GC-001371,2024-11-23,2024-11-27,Liability,Closed,N,,13359.11,2024-12-05
CLM-000460,GC-002600,2024-11-24,2024-11-29,Fire,Closed,N,,9241.42,2024-11-29
CLM-000461,GC-001744,2024-11-27,2024-12-01,Water Damage (Non-Storm),Closed,N,,4753.75,2025-01-19
CLM-000462,GC-004948,2024-11-27,2024-11-27,Other Weather,Closed,N,,2207.73,2024-12-06
CLM-000463,GC-004388,2024-11-30,2024-12-01,Other Weather,Closed,N,,22405.79,2024-12-08
CLM-000464,GC-000547,2024-12-03,2024-12-07,Fire,Closed,N,,6846.99,2024-12-13
CLM-000465,GC-000353,2024-12-04,2024-12-07,Water Damage (Non-Storm),Closed,N,,9255.19,2024-12-26
CLM-000466,GC-001374,2024-12-04,2024-12-05,Liability,Closed,N,,3800.75,2025-01-28
CLM-000467,GC-001928,2024-12-05,2024-12-11,Water Damage (Non-Storm),Closed,N,,607.43,2025-01-01
CLM-000468,GC-002987,2024-12-05,2024-12-05,Fire,Closed,N,,396.49,2024-12-24
CLM-000469,GC-001818,2024-12-06,2024-12-06,Fire,Closed,N,,112164.04,2025-02-03
CLM-000470,GC-003964,2024-12-07,2024-12-10,Vandalism,Closed,N,,1222.3,2024-12-23
CLM-000471,GC-003774,2024-12-10,2024-12-11,Lightning Strike,Closed,N,,23584.71,2025-02-13
CLM-000472,GC-000127,2024-12-11,2024-12-12,Fire,Closed,N,,21842.34,2024-12-19
CLM-000473,GC-003889,2024-12-11,2024-12-21,Fire,Closed,N,,9803.18,2025-01-02
CLM-000474,GC-002628,2024-12-12,2024-12-19,Water Damage (Non-Storm),Closed,N,,2687.14,2024-12-15
CLM-000475,GC-002279,2024-12-13,2024-12-22,Other Weather,Closed,N,,4474.99,2024-12-28
CLM-000476,GC-000906,2024-12-18,2024-12-21,Vandalism,Closed,N,,249653.21,2025-01-17
CLM-000477,GC-001178,2024-12-23,2024-12-24,Fire,Closed,N,,10100.79,2025-01-29
CLM-000478,GC-002732,2024-12-24,2024-12-31,Theft,Closed,N,,1063.55,2025-02-05
CLM-000479,GC-001811,2024-12-26,2025-01-06,Theft,Closed,N,,22183.53,2025-01-28
CLM-000480,GC-000996,2024-12-27,2024-12-30,Liability,Closed,N,,7850.19,2025-01-25
CLM-000481,GC-001108,2024-12-27,2024-12-28,Fire,Closed,N,,10277.53,2025-01-22
CLM-000482,GC-000289,2024-12-31,2025-01-09,Fire,Closed,N,,14574.65,2025-01-08
CLM-000483,GC-004194,2025-01-03,2025-01-06,Theft,Closed,N,,11971.82,2025-01-15
CLM-000484,GC-002381,2025-01-07,2025-01-10,Other Weather,Closed,N,,6463.05,2025-02-11
CLM-000485,GC-001889,2025-01-09,2025-01-15,Vandalism,Closed,N,,265441.56,2025-02-11
CLM-000486,GC-004578,2025-01-11,2025-01-11,Other Weather,Closed,N,,7204.76,2025-01-15
CLM-000487,GC-000623,2025-01-13,2025-01-13,Theft,Closed,N,,1670.4,2025-02-02
CLM-000488,GC-002411,2025-01-14,2025-01-20,Fire,Closed,N,,14579.04,2025-03-18
CLM-000489,GC-003531,2025-01-14,2025-01-24,Liability,Closed,N,,6708.97,2025-02-09
CLM-000490,GC-004377,2025-01-14,2025-01-17,Theft,Closed,N,,6230.44,2025-03-02
CLM-000491,GC-002621,2025-01-16,2025-01-20,Other Weather,Closed,N,,4145.52,2025-02-06
CLM-000492,GC-000054,2025-01-17,2025-01-20,Water Damage (Non-Storm),Closed,N,,18195.63,2025-03-07
CLM-000493,GC-004248,2025-01-17,2025-01-26,Fire,Closed,N,,10253.87,2025-01-26
CLM-000494,GC-004154,2025-01-18,2025-01-18,Other Weather,Closed,N,,5647.77,2025-02-03
CLM-000495,GC-001819,2025-01-19,2025-02-01,Fire,Closed,N,,19169.28,2025-02-08
CLM-000496,GC-003465,2025-01-20,2025-01-20,Theft,Closed,N,,4643.67,2025-03-15
CLM-000497,GC-003408,2025-01-20,2025-01-22,Other Weather,Closed,N,,3548.71,2025-03-16
CLM-000498,GC-002744,2025-01-21,2025-01-23,Liability,Closed,N,,12312.91,2025-02-09
CLM-000499,GC-002267,2025-01-21,2025-01-24,Liability,Open,N,,10484.84,
CLM-000500,GC-001479,2025-01-23,2025-01-26,Fire,Closed,N,,10181.23,2025-02-14
CLM-000501,GC-001709,2025-01-23,2025-01-30,Liability,Closed,N,,70704.03,2025-03-21
CLM-000502,GC-001412,2025-01-24,2025-01-29,Fire,Open,N,,2807.58,
CLM-000503,GC-003600,2025-01-25,2025-01-30,Fire,Closed,N,,3879.82,2025-02-16
CLM-000504,GC-004067,2025-01-25,2025-01-25,Theft,Closed,N,,14024.27,2025-01-31
CLM-000505,GC-004545,2025-01-27,2025-01-28,Fire,Open,N,,4245.16,
CLM-000506,GC-003790,2025-01-29,2025-02-05,Fire,Closed,N,,8697.01,2025-02-10
CLM-000507,GC-003492,2025-01-30,2025-02-04,Theft,Closed,N,,17632.34,2025-02-10
CLM-000508,GC-002071,2025-01-31,2025-02-12,Other Weather,Closed,N,,4070.47,2025-02-13
CLM-000509,GC-004233,2025-02-02,2025-02-09,Other Weather,Open,N,,3138.19,
CLM-000510,GC-001850,2025-02-06,2025-02-06,Water Damage (Non-Storm),Closed,N,,1029.87,2025-03-28
CLM-000511,GC-001913,2025-02-09,2025-02-11,Vandalism,Closed,N,,4295.08,2025-03-07
CLM-000512,GC-002918,2025-02-10,2025-02-12,Other Weather,Closed,N,,4402.44,2025-03-18
CLM-000513,GC-003707,2025-02-11,2025-02-17,Fire,Closed,N,,6401.03,2025-02-27
CLM-000514,GC-003323,2025-02-13,2025-02-23,Liability,Closed,N,,660.84,2025-03-08
CLM-000515,GC-003769,2025-02-13,2025-02-13,Fire,Open,N,,4091.28,
CLM-000516,GC-000247,2025-02-18,2025-02-18,Other Weather,Closed,N,,10345.97,2025-03-04
CLM-000517,GC-001299,2025-02-22,2025-02-25,Fire,Open,N,,38144.87,
CLM-000518,GC-004688,2025-02-22,2025-02-25,Other Weather,Closed,N,,8892.78,2025-03-27
CLM-000519,GC-003025,2025-02-26,2025-02-28,Fire,Closed,N,,3182.24,2025-03-07
CLM-000520,GC-003157,2025-03-06,2025-03-09,Vandalism,Open,N,,13534.91,
CLM-000521,GC-002615,2025-03-06,2025-03-14,Water Damage (Non-Storm),Closed,N,,8050.24,2025-03-17
CLM-000522,GC-003374,2025-03-06,2025-03-11,Theft,Closed,N,,14080.62,2025-04-21
CLM-000523,GC-001328,2025-03-08,2025-03-10,Theft,Closed,N,,4374.91,2025-06-04
CLM-000524,GC-004960,2025-03-08,2025-03-16,Theft,Closed,N,,22349.01,2025-03-15
CLM-000525,GC-000852,2025-03-09,2025-03-17,Other Weather,Closed,N,,4571.49,2025-04-17
CLM-000526,GC-004610,2025-03-10,2025-03-17,Vandalism,Closed,N,,13805.65,2025-03-26
CLM-000527,GC-004287,2025-03-13,2025-03-20,Theft,Closed,N,,2227.38,2025-03-20
CLM-000528,GC-002845,2025-03-17,2025-03-23,Vandalism,Closed,N,,429.71,2025-04-03
CLM-000529,GC-000292,2025-03-18,2025-03-19,Fire,Closed,N,,2193.23,2025-03-18
CLM-000530,GC-004244,2025-03-19,2025-03-25,Fire,Closed,N,,3594.22,2025-03-28
CLM-000531,GC-004665,2025-03-19,2025-03-20,Fire,Open,N,,3816.01,
CLM-000532,GC-002366,2025-03-26,2025-04-07,Water Damage (Non-Storm),Closed,N,,4214.36,2025-04-29
CLM-000533,GC-002978,2025-03-27,2025-04-02,Vandalism,Closed,N,,3098.2,2025-04-14
CLM-000534,GC-002348,2025-03-28,2025-03-31,Theft,Closed,N,,474.76,2025-04-22
CLM-000535,GC-003788,2025-03-31,2025-03-31,Other Weather,Closed,N,,9815.22,2025-06-10
CLM-000536,GC-001984,2025-04-05,2025-04-07,Other Weather,Closed,N,,35687.74,2025-05-04
CLM-000537,GC-004622,2025-04-06,2025-04-07,Falling Tree (Non-Storm),Closed,N,,6253.38,2025-04-19
CLM-000538,GC-001368,2025-04-07,2025-04-08,Liability,Closed,N,,938.61,2025-06-16
CLM-000539,GC-000168,2025-04-12,2025-04-15,Water Damage (Non-Storm),Open,N,,5126.21,
CLM-000540,GC-002731,2025-04-12,2025-04-13,Vandalism,Closed,N,,5214.11,2025-06-14
CLM-000541,GC-004084,2025-04-14,2025-04-14,Water Damage (Non-Storm),Closed,N,,4949.6,2025-05-19
CLM-000542,GC-002241,2025-04-15,2025-04-19,Water Damage (Non-Storm),Closed,N,,3496.14,2025-04-20
